Name,Category,Status,Brand,Model,Warranty Date,Purchase Price,Purchase Date,Residual Value,Depreciated Value,Flag,Geo,Kit,Location,Created,Expired,Id,Codes,Image Url,Barcodes,Check-out Started,Check-out Due,Check-out Finished,Check-out Id,Contact Name,Contact Email,Contact Company,Check-out Location Name,Custody (via name),Custody (via email),Serial number,Description,Owner,Hyperlink,BH ID,Manufacturer,Model Number,Inventory Number,Online Link,Serial,Purchase Date,Item Number,MSRP
"C-Stand with Turtle Base (10.75', Black)",C-Stands,available,Impact,LS-CT40MBK,,169.95,2019-11-14 12:00:00,,,,,C-Stand Kit | 02,GPC | Apollo Studios + VR Lab,2023-02-10 05:42:06,,oRqvsTvBn57vSbUGmb3SgN,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da9da196-a99d-11ed-8b44-0a58a9feac02.jpg,"B4-0045, B4-0046, B4-0070, B4-0047",,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/850444-REG/Impact_ls_ct40mbk_Turtle_Base_C_Stand_Kit.html,IMLSCT40MBK,,,,,,,4,
"C-Stand with Turtle Base (10.75', Black)",C-Stands,available,Impact,LS-CT40MBK,,169.95,2019-11-14 12:00:00,,,,"36.3656276, -94.2147202",C-Stand Kit | 03,GPC | Apollo Studios + VR Lab,2023-02-10 05:42:06,,B5cchSMgZYF8aerqJGXDzh,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da9da196-a99d-11ed-8b44-0a58a9feac02.jpg,"B4-0040, B4-0054, B4-0041, B4-0065",,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/850444-REG/Impact_ls_ct40mbk_Turtle_Base_C_Stand_Kit.html,IMLSCT40MBK,,,,,,,5,
"C-Stand with Turtle Base (10.75', Black)",C-Stands,available,Impact,LS-CT40MBK,,169.95,2019-11-14 12:00:00,,,,"36.3656276, -94.2147202",C-Stand Kit | 03,GPC | Apollo Studios + VR Lab,2023-02-10 05:42:06,,e66vw6LMFfcxrKh87zZnkT,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da9da196-a99d-11ed-8b44-0a58a9feac02.jpg,"B4-0052, B4-0053, B4-0064, B4-0042",,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/850444-REG/Impact_ls_ct40mbk_Turtle_Base_C_Stand_Kit.html,IMLSCT40MBK,,,,,,,6,
"C-Stand with Turtle Base (10.75', Black)",C-Stands,available,Impact,LS-CT40MBK,,169.95,2019-11-14 12:00:00,,,,"36.365635, -94.2147181",,GPC | Apollo Studios + VR Lab,2023-02-10 05:42:06,,uiWDURSdC92sXg2bzPZKBY,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da9da196-a99d-11ed-8b44-0a58a9feac02.jpg,"B4-0071, B4-0100, B4-0076, B4-0072",,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/850444-REG/Impact_ls_ct40mbk_Turtle_Base_C_Stand_Kit.html,IMLSCT40MBK,,,,,,,7,
"C-Stand with Turtle Base (10.75', Black)",C-Stands,available,Impact,LS-CT40MBK,,169.95,2019-11-14 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-10 05:42:06,,cqKUEHhPPRHbbTKK64TXra,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/da9da196-a99d-11ed-8b44-0a58a9feac02.jpg,"B4-0048, B4-0088, B4-0060, B4-0075",,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/850444-REG/Impact_ls_ct40mbk_Turtle_Base_C_Stand_Kit.html,IMLSCT40MBK,,,,,,,8,
C120 mkII,Lights,available,Aputure,APJ0119A2M,,949,2016-01-27 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-04-04 04:25:34,,pZQspmz7JxoF4fcRfMksbn,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/7ed2d5d2-d32f-11ed-87d5-0a58a9feac02.jpg,,,,,,,,,,,,6BE008864,,,https://www.bhphotovideo.com/c/product/1432630-REG/aputure_lsc120diiakit_ls_c120d_ii_led.html,APLSC120D2AK,,,,,,,1,
C120 mkII,Lights,available,Aputure,APJ0119A2M,,949,2016-01-27 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-04-04 04:25:34,,TaajbuBPNBW67yphgzvBMb,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/7ed2d5d2-d32f-11ed-87d5-0a58a9feac02.jpg,,,,,,,,,,,,6BE008884,,,https://www.bhphotovideo.com/c/product/1432630-REG/aputure_lsc120diiakit_ls_c120d_ii_led.html,APLSC120D2AK,,,,,,,2,
C120d,Lights,available,Aputure,LSC120DAKIT,,599,2018-01-14 12:00:00,,,,"36.34674200000001, -94.195723",,Redbird | 117,2023-04-18 03:07:36,,JZuyFtsGdjCs3jpQr8JeV7,1e3e51e4,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/95e60da2-de24-11ed-8c52-0a58a9feac02.jpg,"B5-0061, B5-0026, B5-0025, CY1-0020, CY1-0019, B5-0027",,,,,,,,,,,6BE008864,,,https://www.bhphotovideo.com/c/product/1383770-REG/aputure_lsc120dakit_ls_c120d_a_mount_kit.html,APLSC120DAKT,,,,,,,1,
C120d,Lights,available,Aputure,LSC120DAKIT,,599,2018-01-14 12:00:00,,,,"36.34674200000001, -94.195723",,Redbird | 117,2023-04-18 03:07:36,,LVC7NfXutNjvFG8pAjTjXB,71e24673,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/95e60da2-de24-11ed-8c52-0a58a9feac02.jpg,"B5-0064, B5-0062, CY1-0021, B5-0063, B5-0065",,,,,,,,,,,6BE008884,,,https://www.bhphotovideo.com/c/product/1383770-REG/aputure_lsc120dakit_ls_c120d_a_mount_kit.html,APLSC120DAKT,,,,,,,2,
C300 mkII,Lights,available,Aputure,LSC300DIIAKIT,,1099,2020-02-05 12:00:00,,,Needs Inspection,"36.3655841, -94.2146759",,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:07,,ozfNBS2FTzEgVqvcjt6bi4,"55cf2f9c, 6be9fc4b",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f86f83a0-a782-11ed-8032-0a58a9feac02.jpg,"B2-0053, B2-0065, B4-0080, CY1-0085, CY1-0086",,,,,,,,,,,6EB00R15353,C300d II Daylight,,https://www.bhphotovideo.com/c/product/1483695-REG/aputure_lsc300diiakit_light_storm_c300d_mark.html,APLSC300DIIA,,,,,,,1,
C300 mkII,Lights,available,Aputure,LSC300DIIAKIT,,1099,2020-02-05 12:00:00,,,,"36.365639, -94.2147254",,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:07,,BEjin4CuoiZszU9snxU6Yb,"034bc8e5, 6beddcf9",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f86f83a0-a782-11ed-8032-0a58a9feac02.jpg,"B4-0003, B4-0004, B2-0055, CY1-0068, CY1-0069",,,,,,,,,,,6EB00C15340,C300d II Daylight,,https://www.bhphotovideo.com/c/product/1483695-REG/aputure_lsc300diiakit_light_storm_c300d_mark.html,APLSC300DIIA,,,,,,,2,
C300 mkII,Lights,available,Aputure,LSC300DIIAKIT,,1099,2020-02-05 12:00:00,,,,"36.365639, -94.2147254",,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:07,,ejgsrYMtWZSbgYDyK2TBT8,"a4591fe5, 6b8cee56, f5563397",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f86f83a0-a782-11ed-8032-0a58a9feac02.jpg,"B4-0013, CY1-0072, CY1-0071, B4-0002, B4-0016",,,,,,,,,,,6EB00F15135,C300d II Daylight,,https://www.bhphotovideo.com/c/product/1483695-REG/aputure_lsc300diiakit_light_storm_c300d_mark.html,APLSC300DIIA,,,,,,,3,
C300 mkII,Lights,available,Aputure,LSC300DIIAKIT,,1099,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:08,,3DaWE5gorQuRUkGxyAqVvm,"a40d326e, 6b817c33",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f86f83a0-a782-11ed-8032-0a58a9feac02.jpg,"B2-0041, B2-0054, B2-0042, CY1-0088, CY1-0087",,,,,,,,,,,6EB00J15229,C300d II Daylight,,https://www.bhphotovideo.com/c/product/1483695-REG/aputure_lsc300diiakit_light_storm_c300d_mark.html,APLSC300DIIA,,,,,,,4,
C300 mkII,Lights,available,Aputure,LSC300DIIAKIT,,1099,2020-02-05 12:00:00,,,,"36.365504807673936, -94.21472084673083",,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:08,,cem7LSDj2YSeP3Gr4h5aaJ,"02b5a1f6, 6b76ca81",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f86f83a0-a782-11ed-8032-0a58a9feac02.jpg,"B2-0064, CY1-0090, CY1-0089, B2-0043, B2-0066",,,,,,,,,,,6EB00R15129,C300d II Daylight,,https://www.bhphotovideo.com/c/product/1483695-REG/aputure_lsc300diiakit_light_storm_c300d_mark.html,APLSC300DIIA,,,,,,,5,
C300 mkII,Lights,in_custody,Aputure,LSC300DIIAKIT,,1099,2020-02-05 12:00:00,,,,"36.36552417825054, -94.2147804251523",,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:08,,oeLfeoQVNswGWaj3CsgZc4,"553f83c5, 6b6d8899",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f86f83a0-a782-11ed-8032-0a58a9feac02.jpg,"B2-0056, B2-0044, B2-0067, CY1-0083, CY1-0082, SKB_3I0907-4-BH1_01",,,,,,,,,Apollo Studio,emediadesign@walmart.com,6EB00U15212,C300d II Daylight,,https://www.bhphotovideo.com/c/product/1483695-REG/aputure_lsc300diiakit_light_storm_c300d_mark.html,APLSC300DIIA,,,,,,,6,
C300 mkII,Lights,in_custody,Aputure,LSC300DIIAKIT,,1099,2020-02-05 12:00:00,,,,"36.3656241, -94.2147205",,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:08,,Z5NMwAAhigZKhHPeyGKhwi,"024b6e91, 6b68771d",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f86f83a0-a782-11ed-8032-0a58a9feac02.jpg,"B2-0069, B2-0068, B2-0057, CY1-0079, CY1-0084",,,,,,,,,Apollo Studio,emediadesign@walmart.com,6EB00V15374,C300d II Daylight,,https://www.bhphotovideo.com/c/product/1483695-REG/aputure_lsc300diiakit_light_storm_c300d_mark.html,APLSC300DIIA,,,,,,,7,
C300 mkII,Lights,in_custody,Aputure,LSC300DIIAKIT,,1099,2020-02-05 12:00:00,,,,"36.3655806, -94.2147515",,GPC | Apollo Studios + VR Lab,2023-02-08 01:34:08,,jZ4BgwsEx36eZz4chm4893,"542404bc, 6b5a993b",https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f86f83a0-a782-11ed-8032-0a58a9feac02.jpg,"B2-0046, B2-0045, B2-0058, CY1-0080, CY1-0081",,,,,,,,,Apollo Studio,emediadesign@walmart.com,6EB00X15308,C300d II Daylight,,https://www.bhphotovideo.com/c/product/1483695-REG/aputure_lsc300diiakit_light_storm_c300d_mark.html,APLSC300DIIA,,,,,,,8,
C300d,Lights,available,Aputure,LSC300DVKIT,,1195,2016-01-27 12:00:00,,,,"36.34674200000001, -94.195723",,Redbird | 117,2023-04-04 04:42:43,,stmNvR5C35F3UKxSTEiSK,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/b68b3698-d331-11ed-973b-0a58a9feac02.jpg,"B5-0033, CY1-0011, B5-0036, CY1-0010, B5-0034, CY1-0012, B5-0035",,,,,,,,,,,6BN00D31956,,,https://www.bhphotovideo.com/c/product/802668576-USE/aputure_lsc300dvkit_light_storm_c300d_led.html,2668576,,,,,,,1,
C300d,Lights,available,Aputure,LSC300DVKIT,,1195,2016-01-27 12:00:00,,,,"36.34674200000001, -94.195723",,Redbird | 117,2023-04-04 04:42:43,,7UtJd7U4qbCuWB4DgNkbTS,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/b68b3698-d331-11ed-973b-0a58a9feac02.jpg,"B5-0031, B5-0032, CY1-0014, CY1-0017, CY1-0015, B5-0030, B5-0029",,,,,,,,,,,6BN00U32049,,,https://www.bhphotovideo.com/c/product/802668576-USE/aputure_lsc300dvkit_light_storm_c300d_led.html,2668576,,,,,,,2,
Camera AC Power Supply,Camera Accessories,available,Kinefinity,,,99.99,2018-01-01 12:00:00,,,,"36.3656672, -94.2147486",Camera | MAVO LF 01,GPC | Apollo Studios + VR Lab,2022-12-15 02:54:12,,F8DCcYtto6FZzFwcB6eQBC,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/8f32c26e-7cba-11ed-a1e8-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,1,
Camera AC Power Supply,Camera Accessories,available,Kinefinity,,,99.99,2018-01-01 12:00:00,,,,"36.365622, -94.2146699",Camera | MAVO LF 02,GPC | Apollo Studios + VR Lab,2022-12-15 02:54:12,,MBWSWZPgtovKAWxT6Gn6an,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/8f32c26e-7cba-11ed-a1e8-0a58a9feac02.jpg,,,,,,,,,,,,,,,,,,,,,,,2,
Camera Cage,Camera Accessories,available,Tilta,TA-T01-B-G,,224,2020-02-05 12:00:00,,,,"36.365622, -94.2146699",Camera | Pocket 6K 01,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:05,,7A9593UB9vVytzxLZbktZP,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/dc488dd2-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Cage,,https://www.bhphotovideo.com/c/product/1490897-REG/tilta_ta_t01_b_g_tactical_assault_armor_camera.html,TITAT01BG,,,,,,,1,
Camera Cage,Camera Accessories,available,Tilta,TA-T01-B-G,,224,2020-02-05 12:00:00,,,,,Camera | Pocket 6K 02,GPC | Apollo Studios + VR Lab,2022-12-15 02:17:05,,2rGHdRWqQiD8CUGwPQJuAF,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/dc488dd2-7c50-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,,Camera Cage,,https://www.bhphotovideo.com/c/product/1490897-REG/tilta_ta_t01_b_g_tactical_assault_armor_camera.html,TITAT01BG,,,,,,,2,
"Classic 8""",Audio,available,KRK,CL8G3-NA,,249,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:35,,3gubKRezSrsK93gTDXRfvT,,,,,,,,,,,,,,,Studio Speaker,,https://www.bhphotovideo.com/c/product/1647495-REG/krk_cl8g3_na_8_classic_studio_monitor.html,KRCL8G3NA,,,,,,,1,
"Classic 8""",Audio,available,KRK,CL8G3-NA,,249,2020-02-05 12:00:00,,,,,,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:35,,DGAMBNhyXiJ3iWAJEQ76PN,,,,,,,,,,,,,,,Studio Speaker,,https://www.bhphotovideo.com/c/product/1647495-REG/krk_cl8g3_na_8_classic_studio_monitor.html,KRCL8G3NA,,,,,,,2,
Cloudlifter CL-1 Mic Activator,Accessories,available,Cloud Microphones,CL-1,,149,2020-01-27 12:00:00,,,,"36.3649821, -94.214582",Podcast Kit | Audio Interface,GPC | Apollo Studios + VR Lab,2023-04-04 06:03:57,,grG27ZCeqqKfvjZmoNauWU,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f69e99b8-d33c-11ed-bd23-0a58a9feac02.jpg,D1-0004,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1177578-REG/cloud_microphones_cl_1_cloudlifter_mic_activator.html,CLCL1,,,,,,,1,
Cloudlifter CL-1 Mic Activator,Accessories,available,Cloud Microphones,CL-1,,149,2020-01-27 12:00:00,,,,"36.3649821, -94.214582",Podcast Kit | Audio Interface,GPC | Apollo Studios + VR Lab,2023-04-04 06:03:57,,WReNx462o4HFffopmeSFWM,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f69e99b8-d33c-11ed-bd23-0a58a9feac02.jpg,D1-0013,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1177578-REG/cloud_microphones_cl_1_cloudlifter_mic_activator.html,CLCL1,,,,,,,2,
Connect Wireless System | Gray,Wireless,unavailable,Deity,CONNECT,,669.99,2020-02-05 12:00:00,,,Broken,,Wireless Lav Kit 02,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:28,,C4o4GrBZy6xKUABxexS8QT,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2d4bbb8c-a9a6-11ed-a4c0-0a58a9feac02.jpg,,,,,,,,,,,,6FX00T24300,Wireless - Transmitter/Reciever,,https://www.bhphotovideo.com/c/product/1469797-REG/deity_microphones_deity_connect_2_4ghz_wireless.html,DECONNECT,,,,,,,3,
Connect Wireless System | Green,Wireless,unavailable,Deity,CONNECT,,669.99,2020-01-27 12:00:00,,,Broken,,Wireless Lav Kit 04,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:29,,nF7TfVBMXJK7r8Ps74UBfY,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2d4bbb8c-a9a6-11ed-a4c0-0a58a9feac02.jpg,,,,,,,,,,,,6FX00U24481,Wireless - Transmitter/Reciever,,https://www.bhphotovideo.com/c/product/1469797-REG/deity_microphones_deity_connect_2_4ghz_wireless.html,DECONNECT,,,,,,,7,
Connect Wireless System | Neon Yellow,Wireless,available,Deity,CONNECT,,669.99,2020-01-27 12:00:00,,,,,Wireless Lav Kit 01,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:28,,wN56FNJo98TcwHNcNqtcKZ,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2d4bbb8c-a9a6-11ed-a4c0-0a58a9feac02.jpg,,,,,,,,,,,,6FX00C24400,Wireless - Transmitter/Reciever,,https://www.bhphotovideo.com/c/product/1469797-REG/deity_microphones_deity_connect_2_4ghz_wireless.html,DECONNECT,,,,,,,1,
Connect Wireless System | Orange,Wireless,available,Deity,CONNECT,,669.99,2020-01-27 12:00:00,,,,,Wireless Lav Kit 01,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:28,,ZJ5fUW4NhDdScB9K2qYQQW,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2d4bbb8c-a9a6-11ed-a4c0-0a58a9feac02.jpg,,,,,,,,,,,,6FX00N24478,Wireless - Transmitter/Reciever,,https://www.bhphotovideo.com/c/product/1469797-REG/deity_microphones_deity_connect_2_4ghz_wireless.html,DECONNECT,,,,,,,2,
Connect Wireless System | Pink,Wireless,available,Deity,CONNECT,,669.99,2020-02-05 12:00:00,,,,,Wireless Lav Kit 03,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:29,,XbcuqKkVx4ekjwcNh3YwQV,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2d4bbb8c-a9a6-11ed-a4c0-0a58a9feac02.jpg,,,,,,,,,,,,6FX00Q23981,Wireless - Transmitter/Reciever,,https://www.bhphotovideo.com/c/product/1469797-REG/deity_microphones_deity_connect_2_4ghz_wireless.html,DECONNECT,,,,,,,5,
Connect Wireless System | Purple,Wireless,unavailable,Deity,CONNECT,,669.99,2020-01-27 12:00:00,,,Broken,,Wireless Lav Kit 04,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:29,,UbM7UkeLqhXzhMwCj6mdJo,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2d4bbb8c-a9a6-11ed-a4c0-0a58a9feac02.jpg,,,,,,,,,,,,6FX00A24652,Wireless - Transmitter/Reciever,,https://www.bhphotovideo.com/c/product/1469797-REG/deity_microphones_deity_connect_2_4ghz_wireless.html,DECONNECT,,,,,,,8,
Connect Wireless System | Red,Wireless,unavailable,Deity,CONNECT,,669.99,2020-02-05 12:00:00,,,Broken,,Wireless Lav Kit 02,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:28,,ACrVYrqviQJSh5uEpphGB7,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2d4bbb8c-a9a6-11ed-a4c0-0a58a9feac02.jpg,,,,,,,,,,,,6FX00B24627,Wireless - Transmitter/Reciever,,https://www.bhphotovideo.com/c/product/1469797-REG/deity_microphones_deity_connect_2_4ghz_wireless.html,DECONNECT,,,,,,,4,
Connect Wireless System | Silver,Wireless,available,Deity,CONNECT,,669.99,2020-02-05 12:00:00,,,,,Wireless Lav Kit 05 | Audio Bag,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:29,,UnvxXYk9wmEfBdHNo8WAN4,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2d4bbb8c-a9a6-11ed-a4c0-0a58a9feac02.jpg,,,,,,,,,,,,6FX00C24635,Wireless - Transmitter/Reciever,,https://www.bhphotovideo.com/c/product/1469797-REG/deity_microphones_deity_connect_2_4ghz_wireless.html,DECONNECT,,,,,,,10,
Connect Wireless System | White,Wireless,unavailable,Deity,CONNECT,,669.99,2020-02-05 12:00:00,,,Missing,,Wireless Lav Kit 03,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:29,,oh852XPdVnUXnmKkb6YvsG,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2d4bbb8c-a9a6-11ed-a4c0-0a58a9feac02.jpg,,,,,,,,,,,,6FX00X24500,Wireless - Transmitter/Reciever,,https://www.bhphotovideo.com/c/product/1469797-REG/deity_microphones_deity_connect_2_4ghz_wireless.html,DECONNECT,,,,,,,6,
Connect Wireless System | Yellow,Wireless,available,Deity,CONNECT,,669.99,2020-02-05 12:00:00,,,,,Wireless Lav Kit 05 | Audio Bag,GPC | Apollo Studios + VR Lab,2023-02-10 02:41:29,,jy6zDyUvvbiJD9KbwjAP85,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/2d4bbb8c-a9a6-11ed-a4c0-0a58a9feac02.jpg,,,,,,,,,,,,6FX00G24469,Wireless - Transmitter/Reciever,,https://www.bhphotovideo.com/c/product/1469797-REG/deity_microphones_deity_connect_2_4ghz_wireless.html,DECONNECT,,,,,,,9,
D-Tap to 2-Pin Power Cable (2.6'),Camera Accessories,available,Kinefinity,CBL-DC-08,,99.99,2018-01-01 12:00:00,,,,"36.3656672, -94.2147486",Camera | MAVO LF 01,GPC | Apollo Studios + VR Lab,2022-12-15 02:42:57,,vaMPAP4yCCn7ch8sj5gwn4,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f8d45aea-7cb8-11ed-a990-0a58a9feac02.jpg,,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1676777-REG/kinefinity_cbl_dc_08_kine_d_tap_power_cord.html,KICBLDC08,,,,,,,1,
D-Tap to 2-Pin Power Cable (2.6'),Camera Accessories,available,Kinefinity,CBL-DC-08,,99.99,2018-01-01 12:00:00,,,,,Camera | MAVO LF 02,GPC | Apollo Studios + VR Lab,2022-12-15 02:42:57,,wJuZgtRvrGXoemnvhDnx5X,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/f8d45aea-7cb8-11ed-a990-0a58a9feac02.jpg,,,,,,,,,,,,,,,https://www.bhphotovideo.com/c/product/1676777-REG/kinefinity_cbl_dc_08_kine_d_tap_power_cord.html,KICBLDC08,,,,,,,2,
D600CB Mini Boom,Arms,available,Avenger,D600CB,,140.88,2022-03-23 12:00:00,,97.8333333333333,,,HD Light Stands | 05 | PORTL,GPC | Apollo Studios + VR Lab,2023-01-06 05:34:53,,B3BNJiKwkm9Y4nYZ7Lbrqc,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/23470562-8db6-11ed-8e87-0a58a9feac02.jpg,B4-0038,,,,,,,,,,,,Boom Arm,,https://www.bhphotovideo.com/c/product/331474-REG/Avenger_D600CB_D600CB_Mini_Boom.html,AVD600CB,,,,,,,1,
DarkTower 2000,Wireless,available,Kinefinity,DT2000,,3900,,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:44,,qfWWSypEUFcrKeVXhJ4WCV,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/182fa97a-7c51-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,T836029,Wireless Card,,https://www.kinefinity.com/wp-content/uploads/2018/04/DT_5.jpg,,,,,,,,1,
DarkTower 2000,Wireless,available,Kinefinity,DT2000,,3900,,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:52,,paNnWoWE6LhqtjCnUssJoN,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/172abeb6-7c51-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,T836027,Wireless Card,,https://www.kinefinity.com/en/shop/battle_tested_kineback-w/,,,,,,,,2,
DarkTower Dock,Wireless,available,Kinefinity,DT Dock,,,,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:46,,X9SKqegfiFjW9G4C76qXzF,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/193acdc2-7c51-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,D836029,Wireless Transmitter,,https://www.kinefinity.com/wp-content/uploads/2018/04/DT_5.jpg,,,,,,,,1,
DarkTower Dock,Wireless,available,Kinefinity,DT Dock,,,,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:52,,Ei9ukMiyBzedwVXhULZJyc,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/182fa97a-7c51-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,D836027,Wireless Transmitter,,https://www.kinefinity.com/wp-content/uploads/2018/04/DT_5.jpg,,,,,,,,2,
DarkTower Reciever,Wireless,available,Kinefinity,DT Reciever,,,,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:48,,PP9pTmxqYDD6DmFuZQpztG,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/1c7db99e-7c52-11ed-b098-0a58a9feac02.jpg,,,,,,,,,,,,R836029,Wireless Reciever,,https://www.kinefinity.com/wp-content/uploads/2018/04/DT_5.jpg,,,,,,,,1,
DarkTower Reciever,Wireless,available,Kinefinity,DT Reciever,,,,,,,,,GPC | Apollo Studios + VR Lab,2022-12-15 02:18:53,,z835BcacTAiu94jKndxiJU,,https://attachments.cheqroomcdn.com/app/groups/PcxFCbYNX5ZroUMdZeaUs/193acdc2-7c51-11ed-85d1-0a58a9feac02.jpg,,,,,,,,,,,,R836027,Wireless Reciever,,https://www.kinefinity.com/wp-content/uploads/2018/04/DT_5.jpg,,,,,,,,2,
